run_at,name,git,notes,param_fold,param_start,param_end,param_tickers,param_mode,param_stress,param_use_trade_rules,param_horizon_days,metric_fold,metric_tickers,metric_trades,metric_total_return_pct,metric_alpha_pct,metric_sharpe_ratio_daily,metric_nw_tstat_vs_cash,metric_max_drawdown_pct,metric_kill_all_pass,artifact_trades,artifact_equity,artifact_metrics,artifact_breakdown,artifact_attribution,param_allow_shorts,metric_approved_models,param_horizons,param_execution_horizon,param_weights,artifact_component_predictions_dir,artifact_edge_audit,metric_daily_rank_ic_mean,metric_daily_rank_ic_tstat,artifact_daily_rank_ic
2026-04-25T08:33:00+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,True,10.0,,,25,4.69,-314.96,0.178,0.607,-7.05,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T08:46:58+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,True,10.0,,,70,12.09,-307.57,0.322,1.108,-6.54,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T09:00:51+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,True,10.0,,,1,0.38,-319.27,0.148,0.646,-0.63,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T09:04:32+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,True,10.0,,,1,0.38,-319.27,0.148,0.646,-0.63,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T09:08:14+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_short,1.0,True,10.0,,,1,0.38,-319.27,0.148,0.646,-0.63,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_short_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_short_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_short_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_short_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_short_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T09:11:10+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,35,17.8,17.8,0.435,1.574,-6.35,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T09:11:10+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_short,1.0,False,10.0,,,35,17.8,17.8,0.435,1.574,-6.35,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_short_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_short_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_short_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_short_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_short_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T09:15:01+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,43,25.81,25.81,0.548,1.808,-4.49,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T09:15:38+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,True,10.0,,,4,2.96,2.96,0.441,1.34,-0.91,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T09:16:37+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,43,25.81,25.81,0.548,1.808,-4.49,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T09:17:53+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,25,6.0,-313.66,0.252,0.909,-4.46,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T09:21:26+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,43,25.81,-293.85,0.548,1.808,-4.49,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T09:23:25+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_short,1.0,False,10.0,,,29,-16.14,-335.8,-0.427,-1.676,-16.75,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_short_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_short_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_short_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_short_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_short_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T14:17:01+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,54,8.21,-311.44,0.188,0.631,-10.23,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T14:45:24+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,45,-9.08,-328.73,-0.181,-0.65,-18.08,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T14:48:32+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,32,-8.99,-328.64,-0.185,-0.607,-20.19,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T14:50:12+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,30,-10.08,-329.74,-0.227,-0.681,-20.71,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T15:06:57+00:00,backtest_walkforward,3167a23,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,68,53.15,-266.5,0.455,1.211,-15.42,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T15:36:05+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,116,-4.43,-324.09,0.007,0.021,-26.87,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T15:37:08+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,116,-4.43,-324.09,0.007,0.021,-26.87,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T15:38:01+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,116,-4.43,-324.09,0.007,0.021,-26.87,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T15:40:01+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,116,-4.43,-324.09,0.007,0.021,-26.87,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T15:40:47+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,116,-4.43,-324.09,0.007,0.021,-26.87,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T15:41:39+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,68,53.15,-266.5,0.455,1.211,-15.42,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T15:43:51+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,335,157.07,-162.58,0.765,2.459,-19.58,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T15:55:22+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,332,114.2,-205.45,0.646,2.17,-19.58,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,7.0,,,,,,,,
2026-04-25T15:55:37+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,332,114.2,-205.45,0.646,2.17,-19.58,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,7.0,,,,,,,,
2026-04-25T16:31:19+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""MU""]",long_only,1.0,False,10.0,,,330,157.39,-162.27,0.7,2.568,-19.36,True,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_7tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_7tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_7tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_7tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_7tickers_trade_attribution.csv,False,4.0,,,,,,,,
2026-04-25T16:56:44+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""GOOGL"", ""META""]",long_only,1.0,False,10.0,,,233,41.28,-278.38,0.4,1.449,-15.54,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_4tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_4tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_4tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_4tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_4tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-25T17:25:30+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,179,36.73,-282.92,0.387,1.332,-15.39,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
2026-04-26T05:10:08+00:00,backtest_walkforward,07bac8d,,,,,"[""MSFT"", ""NVDA"", ""AMD"", ""GOOGL"", ""META"", ""AMZN"", ""UNH"", ""CAT"", ""MU"", ""INTC""]",long_only,1.0,False,10.0,,,698,300.29,-19.37,0.636,2.567,-31.94,False,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trades.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_equity.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_metrics.json,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_ticker_breakdown.csv,/Users/amos/Code/Stock Market AI Bot/signals/walkforward_long_only_10tickers_trade_attribution.csv,False,0.0,,,,,,,,
